epoch,loss,train_accuracy,validation_accuracy,learning_rate
31,1.450456142425537,0.6713143587112427,0.6124366521835327,0.0025
32,1.4477760791778564,0.6704346537590027,0.616899847984314,0.0025
33,1.4426829814910889,0.6722380518913269,0.6210610866546631,0.0025
34,1.4377739429473877,0.6720290780067444,0.6268666386604309,0.0025
35,1.4338462352752686,0.674778163433075,0.6319674849510193,0.0025
36,1.4275548458099365,0.6768783926963806,0.6383771300315857,0.0025
37,1.4293063879013062,0.676438570022583,0.6451894044876099,0.0025
38,1.4259291887283325,0.6772632598876953,0.6527400016784668,0.0025
39,1.4241453409194946,0.6765375137329102,0.6594516038894653,0.0025
40,1.419101595878601,0.6779780387878418,0.6626732349395752,0.0025
41,1.4152380228042603,0.6796934008598328,0.6629416942596436,0.0025
42,1.4138121604919434,0.6804961562156677,0.6646866798400879,0.0025
43,1.4106483459472656,0.6796934008598328,0.6651565432548523,0.0025
44,1.4057515859603882,0.6823654770851135,0.6680089831352234,0.0025
45,1.4054975509643555,0.682376503944397,0.6720694899559021,0.0025
46,1.400231957435608,0.6835750341415405,0.6771032214164734,0.0025
47,1.396423101425171,0.6850155591964722,0.678512692451477,0.0025
48,1.3957387208938599,0.6827613115310669,0.6796872019767761,0.0025
49,1.3892639875411987,0.6860601902008057,0.6814322471618652,0.0025
50,1.389277696609497,0.6852794289588928,0.6830094456672668,0.0025
51,1.3870025873184204,0.6862141489982605,0.6817342638969421,0.0025
52,1.3822462558746338,0.6878525614738464,0.6802241206169128,0.0025
53,1.3818143606185913,0.6898428797721863,0.6809960007667542,0.0025
54,1.3803765773773193,0.6873137354850769,0.6823718547821045,0.0025
55,1.3759253025054932,0.6887322664260864,0.6873384714126587,0.0025
56,1.3747496604919434,0.6896119117736816,0.6892848610877991,0.0025
57,1.369952917098999,0.6906455755233765,0.6927748918533325,0.0025
58,1.3691508769989014,0.6900297999382019,0.6937816143035889,0.0025
59,1.3695323467254639,0.6896669268608093,0.6932782530784607,0.0025
60,1.364553689956665,0.6927788257598877,0.6911976337432861,0.0025
61,1.3632529973983765,0.6933396458625793,0.6905936002731323,0.0025
62,1.3607927560806274,0.6931746602058411,0.6918017268180847,0.0025
63,1.3600842952728271,0.694054365158081,0.6947212815284729,0.0025
64,1.3569309711456299,0.6946701407432556,0.6959629058837891,0.0025
65,1.35425865650177,0.6943732500076294,0.6963320374488831,0.0025
66,1.3559670448303223,0.693097710609436,0.6963655948638916,0.0025
67,1.3506884574890137,0.6950110197067261,0.6968019008636475,0.0025
68,1.3506461381912231,0.6946261525154114,0.6963320374488831,0.0025
69,1.3454750776290894,0.6970893144607544,0.6959293484687805,0.0025
70,1.3436088562011719,0.6982768774032593,0.6958286762237549,0.0025
71,1.345040202140808,0.6962316036224365,0.6974730491638184,0.0025
72,1.3402236700057983,0.6994644999504089,0.69962078332901,0.0025
73,1.3403950929641724,0.6984968185424805,0.7006275057792664,0.0025
74,1.3416552543640137,0.6986397504806519,0.7007952928543091,0.0025
75,1.3336989879608154,0.6992225646972656,0.699989914894104,0.0025
76,1.3331650495529175,0.7002781629562378,0.6996878981590271,0.0025
77,1.331445574760437,0.7011138796806335,0.7001577019691467,0.0025
78,1.3319092988967896,0.7006080746650696,0.7013993263244629,0.0025
79,1.3267040252685547,0.7013338208198547,0.7013993263244629,0.0025
80,1.3258588314056396,0.7018506526947021,0.7023054361343384,0.0025
81,1.3250634670257568,0.7023674845695496,0.7034799456596375,0.0025
82,1.3240585327148438,0.7021915316581726,0.7033457159996033,0.0025
83,1.3229284286499023,0.703291118144989,0.7014999985694885,0.0025
84,1.3218495845794678,0.7039728760719299,0.700728178024292,0.0025
85,1.317762017250061,0.7051054835319519,0.70146644115448,0.0025
86,1.3188766241073608,0.703994870185852,0.7035470604896545,0.0025
87,1.3162389993667603,0.7051054835319519,0.7034128308296204,0.0025
88,1.3130087852478027,0.7056663036346436,0.7034463882446289,0.0025
89,1.3129448890686035,0.7065020203590393,0.7037148475646973,0.0025
90,1.30984365940094,0.7063810229301453,0.7040504217147827,0.0025
91,1.3099365234375,0.7056552767753601,0.7036812901496887,0.0025
92,1.3073644638061523,0.7076895833015442,0.7052249908447266,0.0025
93,1.3074989318847656,0.7068318724632263,0.7062652707099915,0.0025
94,1.3058489561080933,0.7077885270118713,0.7070035338401794,0.0025
95,1.3013763427734375,0.7087342143058777,0.7074062824249268,0.0025
96,1.3017758131027222,0.7097128629684448,0.7075740694999695,0.0025
97,1.301956295967102,0.707843542098999,0.7074398398399353,0.0025
98,1.3001540899276733,0.7092510461807251,0.7073727250099182,0.0025
99,1.2961053848266602,0.7102627158164978,0.7067686319351196,0.0025
100,1.2955094575881958,0.7110434174537659,0.7068357467651367,0.0025
101,1.295244574546814,0.7108564972877502,0.7078760862350464,0.0025
102,1.2938709259033203,0.71043860912323,0.7085807919502258,0.0025
103,1.2911791801452637,0.7112413644790649,0.7086479067802429,0.0025
104,1.2901136875152588,0.7116591930389404,0.7091512680053711,0.0025
105,1.2912790775299072,0.7105925679206848,0.7099231481552124,0.0025
106,1.2894326448440552,0.7121540307998657,0.7091177105903625,0.0025
107,1.2876784801483154,0.7123409509658813,0.7101580500602722,0.0025
108,1.2867684364318848,0.7137704491615295,0.7098895907402039,0.0025
109,1.2835936546325684,0.7139024138450623,0.7096546292304993,0.0025
110,1.283475399017334,0.7133966088294983,0.7093526124954224,0.0025
111,1.2820360660552979,0.7130227088928223,0.7092519402503967,0.0025
112,1.282151460647583,0.7147271037101746,0.7078425288200378,0.0025
113,1.2786164283752441,0.7141883373260498,0.7048558592796326,0.0025
114,1.2802916765213013,0.7147821187973022,0.7059968113899231,0.0025
115,1.277040958404541,0.7148370742797852,0.7091512680053711,0.0025
116,1.2745921611785889,0.7161896228790283,0.7102251648902893,0.0025
117,1.2757525444030762,0.7141443490982056,0.7113996744155884,0.0025
118,1.2754122018814087,0.7160136699676514,0.7090170383453369,0.0025
119,1.272956132888794,0.7165085077285767,0.7077082991600037,0.0025
120,1.2711321115493774,0.7165634632110596,0.7086143493652344,0.0025
121,1.269866943359375,0.7170473337173462,0.710392951965332,0.0025
122,1.2710797786712646,0.7168933749198914,0.7110641002655029,0.0025
123,1.2668216228485107,0.7171902656555176,0.7093526124954224,0.0025
124,1.2670326232910156,0.7183228731155396,0.7098895907402039,0.0025
125,1.266968846321106,0.7174981236457825,0.7108291983604431,0.0025
126,1.2610567808151245,0.7196313738822937,0.7111983299255371,0.0025
127,1.2622478008270264,0.718410849571228,0.7110305428504944,0.0025
128,1.262241244316101,0.7194774746894836,0.7107285261154175,0.00125
129,1.2604334354400635,0.7204011082649231,0.710392951965332,0.00125
130,1.259023666381836,0.7206760048866272,0.7110641002655029,0.00125
131,1.2626304626464844,0.7186417579650879,0.7126749157905579,0.00125
132,1.259047508239746,0.720500111579895,0.7136816382408142,0.00125
133,1.2593709230422974,0.7200272679328918,0.7143527865409851,0.00125
134,1.2586994171142578,0.7204890847206116,0.7146212458610535,0.00125
135,1.2573413848876953,0.7204231023788452,0.7148561477661133,0.00125
136,1.2570419311523438,0.7210279107093811,0.7155609130859375,0.00125
137,1.2562155723571777,0.7222704887390137,0.7157958149909973,0.00125
138,1.2571966648101807,0.7206210494041443,0.7165005207061768,0.00125
139,1.2550177574157715,0.7214347720146179,0.7155609130859375,0.00125
140,1.25484037399292,0.7211378812789917,0.714285671710968,0.00125
141,1.2535347938537598,0.7220945358276367,0.7136480808258057,0.00125
142,1.2529984712600708,0.7220175862312317,0.7142185568809509,0.00125
143,1.2538269758224487,0.7226223349571228,0.7154937982559204,0.00125
144,1.2522310018539429,0.7216767072677612,0.715896487236023,0.00125
145,1.2539359331130981,0.7213687896728516,0.7159300446510315,0.00125
146,1.2519818544387817,0.7238978743553162,0.7170374393463135,0.00125
147,1.252197265625,0.7222484946250916,0.7159300446510315,0.00125
148,1.2503535747528076,0.7220725417137146,0.7142521142959595,0.00125
149,1.2483793497085571,0.7240078449249268,0.7132789492607117,0.00125
150,1.2499281167984009,0.7221494913101196,0.7127084732055664,0.00125
